date,platform,campaign_id,impressions,clicks,conversions,spend,cpm,cpc,cpa
2025-06-03,,f5818e68-3567-44ce-8304-78a5d5f427b8,29614.0,17113.0,1653.0,3726.97,125.85,0.22,2.25
2025-06-17,Twitter,b99cee2c-c3af-4999-82c3-76d9a746eac8,4896.0,1291.0,296.0,9650.84,1971.17,7.48,32.6
2025-05-19,LinkedIn,3a786ed8-ad21-441c-9236-f035e8c0c95c,39145.0,31895.0,14025.0,2347.72,59.97,0.07,0.17
2025-06-12,Twitter,0b704673-d4ec-4fcd-b13b-7f8344ff6a93,90317.0,28696.0,18889.0,2563.76,28.39,SwlWSfwN,0.14
2025-05-01,Twitter,bdf5a803-dc1e-41da-a71b-4e38123d166f,87275.0,73963.0,34853.0,7821.5,89.62,0.11,0.22
2025-04-24,aVFcPzIb,1647ed0f-800b-43a8-9ec3-4e4ea3a2a669,55287.0,1869.0,1169.0,8447.48,152.79,4.52,7.23
2025-06-30,Meta Ads,c9efe897-485b-4361-bdf8-7758d10a24bd,7406.0,3952.0,2295.0,9846.68,1329.55,2.49,4.29
2025-06-30,Google Ads,10771b85-dc89-48ed-9a4f-416f9a25f909,87131.0,17699.0,6444.0,5601.01,64.28,0.32,0.87
2025-06-29,Google Ads,4885caf9-1563-44f7-a9b7-29dbf55f9d2f,15335.0,2308.0,923.0,8252.09,538.12,3.58,8.94
2025-07-05,Twitter,813316eb-48bf-4344-9037-6ae561945dfd,86394.0,41323.0,12362.0,804.65,9.31,0.02,0.07
2025-06-03,LinkedIn,ca6f3a5b-856c-40be-b987-4315be8cd68e,19347.0,6081.0,1271.0,2749.63,142.12,0.45,2.16
2025-05-12,Google Ads,5964c29e-0ca8-4860-933a-01f4f8c02707,84148.0,38747.0,7915.0,5761.57,68.47,0.15,0.73
2025-06-16,LinkedIn,5cb3ef6c-7c7c-4fa1-b271-451a5357a464,49771.0,23679.0,20796.0,5980.38,120.16,0.25,
2025-05-06,Google Ads,7ce3d330-1561-407b-a677-0e800840ec9c,63214.0,24493.0,19008.0,1769.25,27.99,0.07,0.09
2025-06-20,LinkedIn,d29fd970-8894-422e-9c5c-fe4375172795,40729.0,38773.0,13264.0,3091.78,75.91,0.08,0.23
2025-04-15,LinkedIn,,44716.0,39217.0,21641.0,6101.13,136.44,0.16,0.28
2025-05-22,Twitter,db474ef7-1d3f-41b8-bcb7-504f5e937a07,85388.0,73053.0,669.0,1867.76,21.87,0.03,2.79
2025-06-16,Meta Ads,506d3c7e-660b-4792-b65c-c575d70d0465,5494.0,209.0,194.0,7106.7,1293.54,34.0,36.63
2025-06-07,Twitter,d58b107f-9a96-4e38-b20a-ef86a952b3d7,95343.0,79977.0,71051.0,5855.97,61.42,0.07,0.08
2025-05-17,Meta Ads,410b4b5b-c819-45d3-bab5-22f665eb494f,68893.0,39337.0,17174.0,1495.54,21.71,0.04,0.09
2025-05-25,Twitter,6d2789a3-2482-4813-8fdd-233e377d65cb,24468.0,10810.0,3987.0,3180.2,129.97,0.29,0.8
2025-05-01,Meta Ads,0b9ad249-33a2-4b15-bf03-9a283e55a474,40485.0,9137.0,235.0,5418.85,133.85,0.59,23.06
2025-04-15,Meta Ads,3f810037-0e06-42f5-a27a-8d8ce9370467,64086.0,43077.0,7857.0,325.76,5.08,0.01,0.04
2025-07-02,LinkedIn,a1d1db0b-c417-4af4-b242-db3bc44be7e7,88604.0,25636.0,17481.0,1185.54,13.38,0.05,0.07
2025-05-26,LinkedIn,0f0797ab-4385-42d2-8ed3-f7c765607772,45568.0,41543.0,2368.0,4081.97,89.58,0.1,1.72
